B2,B3,B4,B8,B11,B12,NDVI,NDMI,longitude,latitude,geology_favorability
384.0,551.5,439.5,2231.0,1652.0,825.5,0.67084813,0.14911151,79.7140728614992,21.526059658770855,0.31020396691218577
384.0,551.5,439.5,2231.0,1652.0,825.5,0.67084813,0.14911151,79.71425252455603,21.526059658770855,0.2908254876406674
354.5,543.0,402.5,2306.5,1589.0,772.5,0.70284235,0.18418688,79.71443218761286,21.526059658770855,0.2920215480023737
359.0,546.5,396.5,2521.5,1625.0,769.0,0.7282385,0.21620645,79.71461185066968,21.526059658770855,0.32197654365880696
370.0,550.0,388.0,2594.0,1619.0,754.0,0.73977196,0.23142654,79.71479151372651,21.526059658770855,0.32277422013842916
372.0,527.0,390.5,2354.5,1529.0,729.0,0.7154827,0.21256599,79.71497117678332,21.526059658770855,0.3334113144958202
343.5,502.5,368.5,2112.5,1441.0,690.0,0.7029424,0.18896863,79.71515083984015,21.526059658770855,0.3440484088540526
370.5,547.0,389.0,2370.5,1478.0,708.5,0.71806484,0.23190853,79.71533050289698,21.526059658770855,0.354685503212285
348.5,500.0,365.5,2214.0,1452.0,676.0,0.71661174,0.20785597,79.7155101659538,21.526059658770855,0.3523191201294351
366.5,546.0,374.0,2623.5,1579.5,752.5,0.7504587,0.248394,79.71568982901063,21.526059658770855,0.32212706343279374
396.5,591.0,459.0,2415.5,1650.0,864.5,0.6806401,0.18829173,79.71586949206744,21.526059658770855,0.23279860003230507
400.5,561.0,449.0,2152.0,1532.0,821.0,0.6547482,0.16829532,79.71604915512427,21.526059658770855,0.23693329774717684
492.0,667.5,603.5,2078.5,1626.0,966.0,0.5499627,0.12214874,79.7162288181811,21.526059658770855,0.2846453187009651
511.0,676.0,660.5,2216.0,1838.5,1115.0,0.54076135,0.09310643,79.71640848123792,21.526059658770855,0.34754236552117757
395.0,577.5,442.0,2533.5,1650.5,857.5,0.7029071,0.21104206,79.71658814429475,21.526059658770855,0.47662272564901603
395.0,577.5,442.0,2533.5,1650.5,857.5,0.7029071,0.21104206,79.71676780735157,21.526059658770855,0.44432670553955395
389.5,585.0,416.5,2744.5,1684.5,850.0,0.7364758,0.23933168,79.71694747040839,21.526059658770855,0.4145912610852167
425.0,597.5,503.5,2527.5,1777.0,979.5,0.6677664,0.17435242,79.71712713346521,21.526059658770855,0.3848558166285275
424.0,616.0,508.0,2542.0,1783.5,976.0,0.66688526,0.17535545,79.71730679652204,21.526059658770855,0.37400207554789544
429.5,598.5,503.0,2454.5,1778.0,980.5,0.65984786,0.15983461,79.71748645957886,21.526059658770855,0.34143152432022295
462.0,641.5,595.0,2397.0,1859.0,1063.0,0.60227275,0.12640977,79.71766612263569,21.526059658770855,0.2954070214367539
447.0,645.5,557.5,2540.0,1983.5,1154.5,0.6400323,0.12302421,79.7178457856925,21.526059658770855,0.25743476010521393
450.0,652.0,559.0,2725.5,1943.5,1058.5,0.6596133,0.16748768,79.71802544874933,21.526059658770855,0.2863439619701777
423.0,644.5,502.5,2783.0,1940.0,1065.0,0.6941105,0.17848825,79.71820511180616,21.526059658770855,0.32156912854372693
498.0,719.5,670.5,2690.5,2263.0,1334.0,0.6010116,0.086302616,79.71838477486298,21.526059658770855,0.3567942951172762
560.5,779.0,830.0,2677.0,2503.5,1581.5,0.526661,0.033490974,79.71856443791981,21.526059658770855,0.39201946169082535
541.5,749.0,762.5,2563.5,2567.0,1649.0,0.54149127,-0.0006821947,79.71874410097664,21.526059658770855,0.4272446282643747
567.0,773.5,872.5,2568.0,2631.0,1716.0,0.4928063,-0.012117715,79.71892376403345,21.526059658770855,0.44977482098070987
608.0,836.0,938.0,2646.0,2729.0,1835.5,0.4765625,-0.01544186,79.71910342709027,21.526059658770855,0.4545898759040156
545.5,730.0,789.0,2440.0,2520.0,1640.0,0.5113038,-0.016129032,79.7192830901471,21.526059658770855,0.44803820018018414
545.5,730.0,789.0,2440.0,2520.0,1640.0,0.5113038,-0.016129032,79.71946275320393,21.526059658770855,0.40135423836642997
527.5,722.5,737.0,2532.5,2490.5,1556.5,0.54916656,0.008361537,79.71964241626075,21.526059658770855,0.3546702765526757
599.5,786.0,896.0,2607.5,2559.0,1619.5,0.4885115,0.0093874,79.71982207931757,21.526059658770855,0.31969717759072513
507.0,709.0,711.0,2607.0,2380.5,1489.0,0.5714286,0.045413535,79.7200017423744,21.526059658770855,0.5941798249093816
489.0,665.5,647.0,2294.0,2024.5,1236.0,0.5600136,0.06240593,79.65999428139521,21.525879995714032,0.5941798249093816
395.5,552.5,469.5,2064.5,1669.5,923.0,0.6294396,0.105784684,79.66017394445204,21.525879995714032,0.3635997369468663
357.5,508.0,404.5,1979.5,1467.0,765.5,0.66065437,0.14870158,79.66035360750887,21.525879995714032,0.3855236879497724
383.0,530.5,413.5,2139.5,1444.0,766.5,0.67606735,0.19408399,79.66053327056568,21.525879995714032,0.3922312570667994
382.0,511.5,426.0,2001.5,1434.0,770.5,0.6490216,0.16518702,79.6607129336225,21.525879995714032,0.39893882618435694
374.0,534.0,407.0,2372.5,1435.5,718.5,0.7071416,0.24606092,79.66089259667933,21.525879995714032,0.4181346553590414
387.0,546.0,434.5,2179.0,1515.5,790.0,0.66749567,0.17959128,79.66107225973616,21.525879995714032,0.4457555732897095
368.5,514.5,419.0,2067.0,1495.0,798.5,0.6629123,0.16058394,79.66125192279299,21.525879995714032,0.47337649122037767
370.0,493.5,432.0,1682.5,1526.0,812.5,0.59139276,0.048776686,79.6614315858498,21.525879995714032,0.500997409148861
352.0,462.5,397.5,1895.0,1506.0,786.0,0.653217,0.114378124,79.66161124890662,21.525879995714032,0.5600850621698433
410.0,526.0,479.0,1972.0,1623.5,846.5,0.60913914,0.09692671,79.66179091196345,21.525879995714032,0.5691674306019493
369.0,496.0,401.0,2122.5,1572.0,824.0,0.68218744,0.14900528,79.66197057502028,21.525879995714032,0.543498772352605
419.5,571.5,499.0,2218.5,1684.5,914.5,0.6327507,0.13681783,79.6621502380771,21.525879995714032,0.5456879643046028
385.5,503.0,420.5,1896.5,1540.5,815.0,0.63703066,0.1035787,79.66232990113393,21.525879995714032,0.5514442483155718
385.5,503.0,420.5,1896.5,1540.5,815.0,0.63703066,0.1035787,79.66250956419074,21.525879995714032,0.5294628776513107
435.0,545.5,489.5,1887.5,1503.0,800.5,0.5881363,0.1134051,79.66268922724757,21.525879995714032,0.5074815069853109
375.5,489.0,400.0,1962.0,1422.0,727.5,0.661304,0.15957446,79.6628688903044,21.525879995714032,0.485500136319311
354.5,485.0,389.5,2064.5,1501.0,762.0,0.6825591,0.15804236,79.66304855336122,21.525879995714032,0.4635187656533111
387.5,529.5,438.0,2040.0,1550.0,813.0,0.6464891,0.13649026,79.66322821641805,21.525879995714032,0.4951941719350808
341.5,457.5,361.0,1992.0,1460.0,748.0,0.6931577,0.15411356,79.66340787947486,21.525879995714032,0.5380837672617877
374.0,495.0,407.5,2027.0,1511.5,775.0,0.665229,0.1456832,79.66358754253169,21.525879995714032,0.5683613461985217
377.0,509.5,434.0,1963.5,1561.0,830.5,0.6379562,0.1142006,79.66376720558851,21.525879995714032,0.5683664657879117
424.0,577.0,510.0,2153.5,1742.5,1013.5,0.6170452,0.105492815,79.66394686864534,21.525879995714032,0.5864746569511772
469.0,616.5,591.0,1829.5,1783.5,1109.5,0.5116711,0.012731802,79.66412653170217,21.525879995714032,0.6020087935686323
432.5,617.0,577.5,2042.5,1761.0,1005.0,0.5591603,0.07401078,79.66430619475899,21.525879995714032,0.6162050362225492
372.0,490.5,412.0,1761.5,1549.5,843.0,0.620888,0.06402899,79.6644858578158,21.525879995714032,0.6304012788753431
382.0,528.0,419.5,2063.0,1481.0,750.0,0.6620342,0.16422121,79.66466552087263,21.525879995714032,0.6445975215292599
368.0,499.0,394.5,1995.5,1531.0,769.0,0.6698745,0.131717,79.66484518392946,21.525879995714032,0.5673958700177816
381.5,512.5,441.5,1967.5,1574.5,813.0,0.63345784,0.11095426,79.66502484698628,21.525879995714032,0.5081223541835072
381.5,512.5,441.5,1967.5,1574.5,813.0,0.63345784,0.11095426,79.66520451004311,21.525879995714032,0.4692357016965
402.0,522.0,452.0,1832.5,1541.5,824.5,0.60428977,0.08624778,79.66538417309992,21.525879995714032,0.5356462603982182
379.0,506.0,429.5,2073.0,1551.5,799.5,0.6567432,0.14388192,79.66556383615675,21.525879995714032,0.4914177821879424
399.5,544.5,472.0,2029.0,1610.0,860.5,0.62255096,0.115141526,79.66574349921358,21.525879995714032,0.4411683867672378
389.5,504.0,414.5,1958.0,1546.5,834.5,0.6505796,0.11742046,79.6659231622704,21.525879995714032,0.4638328176259806
353.5,475.5,398.5,1996.5,1568.5,797.0,0.6672234,0.1200561,79.66610282532723,21.525879995714032,0.493495460444562
395.0,509.0,450.0,1832.0,1677.5,882.0,0.6056091,0.044023365,79.66628248838406,21.525879995714032,0.4604212091210872
417.5,554.5,500.5,1857.5,1689.0,965.5,0.5754877,0.04751163,79.66646215144087,21.525879995714032,0.4291340001606925
408.0,522.5,445.0,1927.0,1602.5,910.0,0.6247892,0.09193937,79.6666418144977,21.525879995714032,0.44647154120514265
386.5,499.5,447.5,1871.5,1600.5,885.0,0.6140578,0.078053,79.66682147755452,21.525879995714032,0.4638090822495927
358.0,489.0,402.5,2108.5,1475.5,774.0,0.6794106,0.17661831,79.66700114061135,21.525879995714032,0.5106771198773996
378.5,497.5,414.5,2110.5,1543.0,805.5,0.6716832,0.15533051,79.66718080366817,21.525879995714032,0.5157774786709364
397.0,532.0,466.5,2189.0,1674.0,890.0,0.64865375,0.13331607,79.66736046672499,21.525879995714032,0.49156887646879677
381.5,504.5,442.5,2030.0,1597.5,875.5,0.64206266,0.11922812,79.66754012978181,21.525879995714032,0.5125861768403056
381.5,504.5,442.5,2030.0,1597.5,875.5,0.64206266,0.11922812,79.66771979283864,21.525879995714032,0.537451710552981
382.5,499.5,459.0,1994.5,1626.5,883.0,0.62584066,0.101629384,79.66789945589547,21.525879995714032,0.5701611343709108
390.0,533.5,470.0,2030.5,1671.0,926.5,0.6240752,0.09712279,79.66807911895229,21.525879995714032,0.5457166091258336
389.0,523.0,472.5,1830.5,1628.5,925.0,0.58966565,0.05839838,79.66825878200912,21.525879995714032,0.5497682218820408
382.0,494.0,447.0,1870.5,1536.5,837.0,0.61423945,0.09803346,79.66843844506593,21.525879995714032,0.5755194837168299
376.5,490.0,436.0,1901.0,1527.5,822.0,0.62687206,0.10893977,79.66861810812276,21.525879995714032,0.6004360637150756
375.5,486.0,416.5,2045.5,1549.5,816.0,0.6616572,0.1379694,79.66879777117958,21.525879995714032,0.6170491402237597
400.0,519.5,461.0,1949.5,1518.5,819.0,0.61750674,0.12427913,79.66897743423641,21.525879995714032,0.6336622167324439
393.5,514.5,461.0,1928.5,1535.0,853.5,0.6141452,0.1136134,79.66915709729324,21.525879995714032,0.6502752932411281
407.0,530.5,494.0,1740.5,1570.5,906.0,0.5578429,0.051344004,79.66933676035005,21.525879995714032,0.6668883697484982
393.5,495.5,435.0,1794.0,1473.5,805.5,0.6096904,0.09808722,79.66951642340688,21.525879995714032,0.6244676081068796
373.5,489.0,421.0,1749.0,1431.0,731.5,0.6119816,0.1,79.6696960864637,21.525879995714032,0.5743767985723306
400.0,533.5,468.5,2020.5,1518.0,811.0,0.6235436,0.14200933,79.66987574952053,21.525879995714032,0.5242859890377816
380.0,526.5,443.0,2126.5,1533.0,811.0,0.6551858,0.16218063,79.67005541257736,21.525879995714032,0.48928399631720965
380.0,526.5,443.0,2126.5,1533.0,811.0,0.6551858,0.16218063,79.67023507563418,21.525879995714032,0.4824369971906408
332.5,475.0,368.5,2090.0,1430.5,722.0,0.7002237,0.18733135,79.670414738691,21.525879995714032,0.4902929076780677
376.5,547.5,422.5,2459.0,1521.5,804.0,0.70675,0.23552318,79.67059440174782,21.525879995714032,0.5068441679983108
341.0,471.5,415.0,1862.0,1547.0,840.5,0.6354853,0.092402466,79.67077406480465,21.525879995714032,0.5401063411105906
380.0,504.5,450.5,2016.0,1512.0,805.5,0.63470507,0.14285715,79.67095372786147,21.525879995714032,0.5733685142228705
341.5,477.0,385.5,2155.0,1508.0,765.0,0.69651645,0.17663118,79.6711333909183,21.525879995714032,0.589922994364021
349.5,495.5,422.5,1979.5,1523.5,771.5,0.6482098,0.13017413,79.67131305397511,21.525879995714032,0.47865834668050367
357.0,489.0,408.0,1971.0,1577.5,857.5,0.65699875,0.11089192,79.67149271703194,21.525879995714032,0.47475921205655514
408.5,571.5,527.5,2018.0,1748.0,966.5,0.5855431,0.071694106,79.67167238008876,21.525879995714032,0.5825455720615476
365.5,521.0,420.0,1924.0,1617.0,894.0,0.6416382,0.08669867,79.67185204314559,21.525879995714032,0.5646642700441022
415.0,588.5,508.0,1955.0,1835.0,1053.0,0.5874949,0.03166227,79.67203170620242,21.525879995714032,0.5403005520249524
439.5,602.5,523.0,1943.0,1778.5,1026.5,0.5758313,0.044202607,79.67221136925924,21.525879995714032,0.5159368340058026
377.0,548.5,454.0,1879.5,1627.0,911.5,0.61088496,0.072009124,79.67239103231606,21.525879995714032,0.512624840193536
363.0,478.0,405.5,1820.0,1477.5,761.5,0.6355875,0.10386656,79.67257069537288,21.525879995714032,0.5270266075495644
375.0,522.5,405.5,2316.0,1531.0,732.0,0.7020026,0.2040551,79.67275035842971,21.525879995714032,0.5217198835725073
375.0,522.5,405.5,2316.0,1531.0,732.0,0.7020026,0.2040551,79.67293002148654,21.525879995714032,0.4913309944020694
388.5,545.5,453.0,2501.5,1637.0,789.0,0.6933491,0.2088921,79.67310968454336,21.525879995714032,0.6189980579764722
384.5,542.5,433.5,2387.5,1551.5,752.0,0.6926622,0.21223661,79.67328934760017,21.525879995714032,0.6694134702856918
349.0,450.5,390.5,1939.5,1432.0,705.5,0.66480684,0.15052648,79.673469010657,21.525879995714032,0.6588739682888042
368.5,499.0,397.5,2317.5,1493.5,719.5,0.70718235,0.21621622,79.67364867371383,21.525879995714032,0.6438401030867359
368.5,537.5,404.0,2585.5,1530.0,757.5,0.7297207,0.25646946,79.67382833677065,21.525879995714032,0.6288062378846676
357.0,494.5,383.0,2262.0,1409.0,669.0,0.710397,0.23236175,79.67400799982748,21.525879995714032,0.6196063904802581
349.0,489.0,395.0,2025.0,1397.5,642.0,0.6735537,0.18334551,79.67418766288431,21.525879995714032,0.6142858203843748
378.5,526.0,397.0,2436.0,1425.5,672.0,0.71973175,0.26168588,79.67436732594112,21.525879995714032,0.6089652502889122
377.5,495.0,405.0,2088.0,1506.0,717.0,0.67509025,0.16193657,79.67454698899795,21.525879995714032,0.5872525013386799
428.0,589.5,472.5,2491.0,1607.5,847.0,0.6811203,0.21556666,79.67472665205477,21.525879995714032,0.5479370221767773
372.0,489.0,430.5,1991.5,1502.5,753.5,0.64450866,0.13995421,79.6749063151116,21.525879995714032,0.5659180550060433
371.5,495.5,404.0,2060.0,1437.5,686.0,0.6720779,0.17798427,79.67508597816843,21.525879995714032,0.5664574546560501
359.5,486.5,386.0,2030.5,1386.0,648.5,0.6805297,0.18864335,79.67526564122524,21.525879995714032,0.5403787660699696
359.5,486.5,386.0,2030.5,1386.0,648.5,0.6805297,0.18864335,79.67544530428206,21.525879995714032,0.5325776495082645
351.5,471.0,383.0,2102.5,1400.0,636.0,0.6918125,0.20057102,79.67562496733889,21.525879995714032,0.5253552689746451
393.5,522.0,428.0,2329.0,1538.0,735.5,0.6895176,0.20455134,79.67580463039572,21.525879995714032,0.5326044566080887
399.0,545.0,420.5,2726.0,1578.5,736.5,0.7327189,0.26658148,79.67598429345254,21.525879995714032,0.572994849496036
388.0,539.0,413.0,2547.5,1522.0,702.5,0.7209931,0.25199655,79.67616395650937,21.525879995714032,0.6047312160086538
363.5,518.5,406.0,2369.5,1541.5,733.0,0.7074401,0.21171056,79.67634361956618,21.525879995714032,0.6013096218955476
375.5,511.5,389.5,2486.0,1465.5,693.5,0.7290906,0.25825635,79.67652328262301,21.525879995714032,0.5978880277821708
383.0,510.5,388.5,2309.5,1493.5,708.0,0.7120089,0.21456745,79.67670294567984,21.525879995714032,0.5931695138304298
382.0,501.0,398.0,2154.5,1439.5,697.5,0.68814886,0.19894268,79.67688260873666,21.525879995714032,0.5742657579161372
351.0,491.5,383.5,2278.5,1413.0,675.5,0.7118708,0.23445754,79.67706227179349,21.525879995714032,0.5617888780522245
377.0,514.0,409.5,2179.0,1436.5,682.0,0.68360054,0.20536579,79.6772419348503,21.525879995714032,0.5498795629912706
387.0,544.5,414.0,2528.5,1482.5,692.5,0.71860665,0.26078284,79.67742159790713,21.525879995714032,0.5295640358758862
404.5,561.0,435.5,2502.0,1537.0,739.0,0.70348936,0.23892052,79.67760126096395,21.525879995714032,0.5092485087605017
383.0,529.5,395.5,2314.5,1393.0,645.5,0.7081181,0.24855024,79.67778092402078,21.525879995714032,0.49844066246881225
377.5,535.5,400.5,2486.5,1401.0,631.5,0.7225494,0.2792283,79.6779605870776,21.525879995714032,0.5299989358600568
377.5,535.5,400.5,2486.5,1401.0,631.5,0.7225494,0.2792283,79.67814025013443,21.525879995714032,0.5615572092513014
360.0,525.0,387.0,2327.5,1414.5,652.5,0.7148646,0.24398717,79.67831991319125,21.525879995714032,0.5931154826400497
361.0,505.5,406.0,2256.5,1439.0,666.5,0.6950235,0.221215,79.67849957624807,21.525879995714032,0.6246737560312942
370.5,519.0,405.5,2271.5,1399.5,668.0,0.69704896,0.23753746,79.6786792393049,21.525879995714032,0.6213003577716429
385.5,547.0,418.5,2386.0,1422.5,725.0,0.7015511,0.25298673,79.67885890236172,21.525879995714032,0.5927711050526059
373.5,543.5,414.0,2291.0,1473.5,754.0,0.69390017,0.21716031,79.67903856541855,21.525879995714032,0.59410225588236
359.5,515.0,366.5,2247.5,1360.5,653.0,0.71958685,0.24584258,79.67921822847536,21.525879995714032,0.611162441753222
353.5,538.0,369.5,2481.5,1356.0,613.5,0.7407927,0.2932899,79.67939789153219,21.525879995714032,0.6337694689464137
395.0,576.0,416.5,2567.0,1465.0,713.0,0.7207977,0.2733135,79.67957755458902,21.525879995714032,0.6563764961396052
417.5,548.0,412.0,2246.5,1431.5,714.0,0.6900508,0.22158782,79.67975721764584,21.525879995714032,0.6789835233327969
360.0,512.0,374.5,2235.5,1351.5,628.5,0.7130268,0.24644549,79.67993688070267,21.525879995714032,0.7015905505259883
362.5,542.5,398.0,2383.5,1461.0,698.5,0.7138235,0.23995318,79.6801165437595,21.525879995714032,0.7266860545574438
375.5,561.5,419.0,2591.5,1677.5,863.5,0.72164094,0.21410166,79.68029620681631,21.525879995714032,0.7304726950471228
439.5,617.0,501.5,2473.0,1760.5,957.0,0.6628005,0.16830046,79.68047586987313,21.525879995714032,0.7027529532506638
439.5,617.0,501.5,2473.0,1760.5,957.0,0.6628005,0.16830046,79.68065553292996,21.525879995714032,0.6511836433974245
423.5,600.0,461.5,2359.5,1561.5,814.5,0.67281103,0.20351951,79.68083519598679,21.525879995714032,0.6916436977614795
391.0,605.5,425.5,2462.5,1432.5,680.5,0.7053324,0.26444158,79.68101485904361,21.525879995714032,0.5846387710616239
357.0,510.0,371.5,2334.5,1401.0,646.0,0.725425,0.24989961,79.68119452210043,21.525879995714032,0.6422082471789845
387.0,566.0,452.0,2491.5,1619.0,844.5,0.6928826,0.21226129,79.68137418515725,21.525879995714032,0.6997777233008988
442.0,652.5,615.0,2294.0,2077.0,1252.0,0.5771743,0.04964539,79.68155384821408,21.525879995714032,0.7283064533129463
461.5,662.0,706.0,2175.0,2137.5,1398.0,0.5098924,0.008695652,79.6817335112709,21.525879995714032,0.7031127724655611
506.0,699.0,798.0,2070.0,1935.0,1174.5,0.44351465,0.033707865,79.68191317432773,21.525879995714032,0.6639842348076872
429.5,561.5,565.0,1601.5,1297.0,813.0,0.47842142,0.10505434,79.68209283738456,21.525879995714032,0.645031898537424
454.0,548.0,478.5,991.5,1072.0,678.0,0.3489796,-0.03901139,79.68227250044137,21.525879995714032,0.6408733016139072
463.5,622.0,611.0,2034.0,1867.5,1135.0,0.53799623,0.042675894,79.6824521634982,21.525879995714032,0.6367147046900614
618.5,851.0,965.0,2666.5,2698.0,1776.0,0.46853918,-0.0058719357,79.68263182655502,21.525879995714032,0.6325561077662155
584.0,764.0,874.0,2498.0,2815.0,1816.0,0.48161328,-0.059664972,79.68281148961185,21.525879995714032,0.6328060896664567
649.5,832.0,982.5,2448.5,2726.0,1870.5,0.42728066,-0.05362837,79.68299115266868,21.525879995714032,0.6200521118304534
649.5,832.0,982.5,2448.5,2726.0,1870.5,0.42728066,-0.05362837,79.68317081572549,21.525879995714032,0.6072981339954587
577.5,755.0,874.5,2384.5,2702.5,1761.5,0.46333233,-0.062512286,79.68335047878232,21.525879995714032,0.5885842298797146
593.5,768.5,888.5,2464.0,2480.0,1654.0,0.46994781,-0.003236246,79.68353014183914,21.525879995714032,0.6214233620734556
504.5,657.0,701.5,2264.5,2116.0,1288.0,0.52697235,0.03390024,79.68370980489597,21.525879995714032,0.6894065218898049
466.5,635.5,644.5,2177.0,1933.0,1139.5,0.5431508,0.059367396,79.6838894679528,21.525879995714032,0.6720474317052278
451.0,646.0,639.0,2139.0,1847.5,1065.0,0.5399568,0.073121786,79.68406913100962,21.525879995714032,0.6207000762978835
431.0,602.5,565.0,2138.5,1848.0,1053.5,0.5820233,0.07287094,79.68424879406643,21.525879995714032,0.5574825009242624
442.5,647.0,617.0,2148.5,1866.5,1057.0,0.55378777,0.070236616,79.68442845712326,21.525879995714032,0.5521706386707143
